pnr;canton
113395;BS
113396;BE
113397;VD
113399;VD
113400;VD
113401;VD
113404;VD
113405;VD
113407;LU
113408;VD
113411;TI
113412;VD
113413;VD
113415;FR
113416;VD
113418;SG
113419;ZH
113420;Genève
113421;VD
113422;VD
113424;ZH
113425;Genève
113426;Genève
113427;ZH
113428;VD
113429;BS
113435;
113436;Genève
113437;VD
113438;Genève
113439;ZH
113440;NE
113442;VD
113443;NE
113444;FR
113445;VD
113447;ZH
113448;ZH
113449;FR
113450;ZH
113451;ZH
113452;ZH
113453;ZH
113455;ZH
113456;Genève
113457;ZH
113458;VD
113461;BE
113462;Genève
113463;ZH
113464;VD
113466;ZH
113467;VD
113468;ZH
113470;Genève
113472;NE
113473;ZH
113476;ZH
113478;BE
113479;ZH
113481;ZH
113482;ZH
113483;VD
113486;Genève
113488;BS
113490;Genève
113491;Genève
113492;BS
113495;Genève
113496;BS
113497;ZH
113498;VD
113499;VD
113501;VD
113502;Genève
113503;ZH
113505;VD
113506;VD
113507;ZH
113509;ZH
113510;Genève
113511;BS
113512;BE
113513;ZH
113514;VD
113515;BS
113517;BS
113518;FR
113522;VD
113524;FR
113525;VD
113528;NE
113529;VD
113533;BS
113534;BS
113536;VD
113537;LU
113538;
113539;BL
113540;BE
113541;ZH
113542;VD
113544;Genève
113547;FR
113548;NE
113549;VD
113550;VD
113552;
113554;ZH
113555;Genève
113556;ZH
113558;TI
113560;BE
113561;BS
113563;BE
113565;Genève
113566;ZH
113567;ZH
113572;VD
113573;Genève
113574;ZH
113575;VD
113576;VD
113578;VD
113579;ZH
113581;ZH
113585;BS
113587;VD
113588;VD
113589;BE
113590;ZH
113591;
113594;ZH
113595;BE
113597;BS
113598;VD
113599;FR
113601;NE
113602;ZH
113603;JU
113604;VS
113605;VD
113607;ZH
113609;NE
113611;VD
113614;BE
113615;VS
113616;ZH
113617;VD
113619;ZH
113623;ZH
113625;ZH
113630;VD
113631;ZH
113632;Genève
113633;VD
113634;FR
113640;NE
113641;FR
113642;Genève
113644;ZH
113645;ZH
113652;Genève
113653;Genève
113654;ZH
113656;ZH
113658;BE
113661;ZH
113663;JU
113665;VD
113666;ZH
113669;ZH
113672;ZH
113674;NE
113675;ZH
113676;VD
113677;BE
113679;JU
113680;VD
113681;BE
113682;FR
113684;ZH
113685;BS
113687;ZH
113688;Genève
113689;SZ
113690;ZH
113693;VD
113694;ZH
113697;BS
113699;NE
113700;ZH
113702;BS
113704;BE
113707;VD
113708;BS
113709;VD
113710;VD
113711;TI
113714;GR
113716;BS
113718;AG
113719;BE
113720;ZH
113721;ZH
113723;VD
113724;BS
113726;NE
113727;FR
113728;ZH
113730;ZH
113731;ZH
113732;VD
113733;VD
113735;VD
113737;ZH
113738;FR
113740;TI
113741;FR
113743;FR
113744;BE
113745;ZH
113746;NE
113747;BE
113748;BS
113749;ZH
113752;VD
113753;VD
113754;BE
113755;ZH
113756;AG
113757;VD
113761;BE
113764;JU
113766;Genève
113768;BE
113769;BS
113770;
113775;VD
113776;BS
113777;ZH
113780;VD
113781;BE
113784;VD
113785;ZH
113789;NE
113792;ZH
113793;Genève
113795;VD
113798;BE
113799;ZH
113801;Genève
113802;SG
113803;ZH
113804;Genève
113805;ZH
113806;BE
113807;ZH
113808;ZH
113809;VD
113810;ZH
113812;TI
113813;ZH
113814;ZH
113815;VD
113816;Genève
113818;ZH
113819;ZH
113820;TI
113821;ZH
113822;VD
113825;VD
113827;VD
113828;VD
113829;VD
113830;ZH
113831;BE
113832;Genève
113834;ZH
113835;Genève
113836;ZH
113838;ZH
113842;FR
113843;FR
113845;VD
113847;Genève
113848;BE
113850;VD
113854;VD
113855;BE
113857;Genève
113862;
113863;VD
113864;Genève
113866;BS
113869;NE
113871;ZH
113873;Genève
113874;ZH
113876;FR
113877;ZH
113878;BE
113879;ZH
113881;VD
113883;VD
113886;ZH
113887;BS
113888;BE
113889;ZH
113890;ZH
113897;BS
113899;Genève
113900;ZH
113902;BE
113908;VD
113909;ZH
113910;ZH
113912;BE
113918;ZH
113922;VD
113925;VD
113930;FR
113934;ZH
113936;NE
113938;VD
113942;BS
113944;VD
113946;ZH
113947;ZH
113950;ZH
113955;VD
113956;ZH
113957;ZH
113962;ZH
113964;VD
113965;ZH
113967;Genève
113970;Genève
113971;ZH
113972;BS
113976;NE
113977;ZH
113978;FR
113980;Île-de-France
113981;Genève
113983;ZH
113984;BS
113985;BE
113990;NE
113993;ZH
113996;Genève
113998;Genève
114000;FR
114001;BS
114004;Genève
114006;SG
114008;Genève
114009;ZH
114012;BE
114014;Genève
114018;BE
114020;ZH
114023;BE
114026;VD
114028;ZH
114030;Genève
114033;Genève
114034;ZH
114040;LU
114043;BS
114044;Genève
114045;JU
114049;FR
114054;BE
114055;VS
114056;BS
114057;ZH
114058;VD
114063;Genève
114064;VD
114069;VD
114073;VD
114074;JU
114076;SG
114077;Genève
114079;ZH
114080;SG
114085;VD
114087;JU
114090;SO
114092;JU
114093;JU
114094;ZH
114095;ZH
114096;TI
114097;VD
114099;ZH
114100;BE
114101;VD
114102;ZH
114103;BS
114107;ZH
114110;BS
114117;ZH
114118;ZH
114120;ZH
114122;ZH
114127;VD
114129;Genève
114131;VD
114132;VD
114133;VD
114134;Genève
114136;Genève
114137;ZH
114139;ZH
114140;VD
114142;BE
114145;BS
114148;ZH
114149;BS
114151;FR
114152;Genève
114153;BS
114163;SO
114164;VD
114165;JU
114166;ZH
114174;FR
114176;FR
114188;ZH
114189;Genève
114190;BS
114196;ZH
114215;ZH
114216;ZH
114254;ZH
114256;BE
114267;ZH
114271;ZH
114272;ZH
114274;BE
114275;ZH
114276;FR
114277;ZH
114278;
114280;SG
114281;BE
114285;VD
114286;ZH
114288;ZH
114289;Genève
114301;BE
114302;ZH
114303;NE
114304;FR
114307;ZH
114314;BS
114315;FR
114322;BS
114323;ZH
114335;Genève
114336;BS
114341;ZH
114344;ZH
114346;FR
114347;ZH
114348;ZH
114351;ZH
114353;Genève
114355;VD
114356;Genève
114358;BS
114359;VD
114366;BS
114382;BE
114391;BE
114392;BS
114393;BE
114395;ZH
114396;VD
114397;BS
114398;ZH
114399;ZH
114400;BE
114401;BS
114404;VD
114405;FR
114406;BE
114407;ZH
114409;ZH
114410;Genève
114415;FR
114416;Genève
114417;Genève
114433;BE
114446;VD
114454;ZH
114456;ZH
114466;VD
114469;BE
114473;BE
114474;BS
114475;BE
114479;BS
114480;BS
114481;BE
114482;BE
114492;BS
114496;SO
114528;SG
114530;SG
114533;TI
114536;ZH
114537;ZH
114578;TI
114579;Genève
114580;VD
114595;ZH
114597;BS
114613;Genève
114624;ZH
114634;GR
114637;ZH
114652;VD
114653;Genève
114706;ZH
114708;BS
114711;ZH
114712;BS
114713;ZH
114715;FR
114724;Genève
114750;LU
114754;SG
114755;Genève
114758;Genève
114759;ZH
114761;BE
114763;ZH
114765;ZH
114773;VD
114788;ZH
114794;ZH
114800;VD
114805;FR
114812;BE
114813;BS
114814;BS
114818;BE
114819;BS
114828;Genève
114840;BE
114847;Genève
114850;BS
114853;BS
114856;ZH
114859;ZH
114862;VD
114863;TI
114864;ZH
114871;ZH
114874;ZH
114877;SO
114886;BE
114898;VD
114913;Genève
114922;ZH
114923;ZH
114936;VD
114941;BS
114966;LU
114968;BE
114970;Genève
114971;TI
114977;BS
114979;FR
114980;ZH
114982;ZH
114994;Genève
114995;ZH
114996;ZH
115000;ZH
115002;BS
115003;FR
115004;BS
115005;JU
115012;TI
115013;VD
115014;ZH
115021;BS
115022;ZH
115037;VD
115041;ZH
115042;VD
115043;BE
115044;VD
115045;Genève
115047;VD
115048;Genève
115049;ZH
115066;BS
115069;BE
115070;LU
115075;Genève
115076;Genève
115083;BS
115099;ZH
115129;BE
115133;Genève
115134;ZH
115136;NE
115138;
115149;TI
115154;ZH
115155;TI
115167;Genève
115184;BE
115187;FR
115189;Genève
115190;ZH
115199;BS
115200;Genève
115207;BS
115212;BE
115216;ZH
115228;Genève
115233;Genève
115235;NE
115238;
115242;BE
115243;BE
115258;UR
115381;ZH
115387;FR
115410;Genève
115418;BS
115419;ZH
115420;Genève
115442;BE
115474;ZH
115476;ZH
115508;VD
115536;TI
115547;NE
115550;BE
115554;BE
115556;ZH
115557;Genève
115565;BS
115577;BE
115578;NE
115583;ZH
115586;VD
115589;ZH
115591;ZH
115594;ZH
115595;BS
115596;ZH
115597;NE
115598;ZH
115602;BE
115604;VD
115606;ZH
115607;ZH
115611;VD
115613;ZH
115638;FR
115642;BS
115643;BS
115647;FR
115654;SG
115655;SG
115662;ZH
115663;ZH
115674;HE
115676;HE
115701;Genève
115709;VD
115710;Genève
115712;
115713;NE
115715;NE
115719;VD
115722;FR
115723;BE
115727;FR
115728;UR
115731;LU
115733;ZH
115735;ZH
115743;BS
115744;ZH
115750;SG
115754;LU
115756;NE
115763;SG
115764;ZH
115775;FR
115777;VD
115779;ZH
115784;ZH
115787;ZH
115789;VD
115793;BE
115807;BE
115820;BS
115821;NE
115823;ZH
115826;BS
115828;JU
115837;VD
115843;BE
115844;ZH
115848;NE
115851;VD
115852;BS
115859;BE
115861;Genève
115862;FR
115863;ZH
115864;BS
115866;NE
115867;Genève
115869;BS
115871;ZH
115872;Genève
115873;VD
115874;ZH
115875;ZH
115876;BS
115877;ZH
115879;TI
115881;ZH
115882;BE
115888;ZH
115890;ZH
115891;VD
115892;BE
115894;BS
115895;ZH
115896;ZH
115897;ZH
115898;LU
115900;VD
115902;ZH
115904;Genève
115906;ZH
115907;ZH
115911;BE
115913;BE
115915;VD
115916;ZH
115917;AG
115918;VD
115919;ZH
115920;ZH
115921;VD
115922;FR
115924;BS
115925;ZH
115927;SG
115928;VD
115929;BS
115930;ZH
115931;BE
115934;ZH
115935;BS
115936;BE
115937;VD
115942;Genève
115944;Genève
115947;VD
115948;FR
115949;ZH
115952;ZH
115955;Genève
115956;BS
115958;AG
115960;ZH
115961;Genève
115962;ZH
115963;Genève
115964;VD
115965;VD
115969;ZH
115970;ZH
115971;VD
115972;VD
115974;BS
115975;ZH
115976;AG
115977;BS
115978;VD
115980;ZH
115981;ZH
115982;ZH
115983;VD
115984;FR
115985;ZH
115988;ZH
115990;TI
115991;Genève
115995;FR
115999;
116002;VD
116003;BE
116005;BE
116006;BS
116007;Genève
116008;ZH
116009;FR
116011;FR
116012;FR
116013;ZH
116014;BS
116015;BS
116016;TI
116018;VD
116019;Genève
116021;Genève
116022;BS
116023;VD
116026;ZH
116027;VD
116029;BS
116030;BE
116032;Genève
116033;BS
116034;BS
116035;ZH
116037;FR
116038;VD
116039;ZH
116040;VD
116044;ZH
116045;VD
116046;NE
116047;ZH
116048;ZH
116049;VD
116050;ZH
116051;ZH
116052;ZH
116053;BE
116054;BS
116055;BE
116057;ZH
116058;BE
116059;VD
116060;ZH
116061;VD
116062;ZH
116063;ZH
116064;ZH
116065;BS
116067;BE
116070;ZH
116071;ZH
116073;ZH
116074;BE
116075;Genève
116079;ZH
116081;Genève
116083;JU
116084;Genève
116086;Genève
116089;Genève
116090;GR
116094;ZH
116095;ZH
116096;ZH
116097;VD
116098;
116099;Genève
116101;BE
116102;ZH
116104;ZH
116105;Genève
116106;BS
116109;SO
116110;ZH
116111;VD
116112;ZH
116113;BE
116114;Genève
116115;BE
116117;VD
116118;ZH
116119;Genève
116122;FR
116123;ZH
116128;ZH
116129;FR
116130;ZH
116133;ZH
116140;FR
116141;LU
116143;ZH
116144;VD
116145;TI
116146;VD
116148;Genève
116149;VD
116150;ZH
116152;ZH
116153;ZH
116156;VD
116157;BS
116158;SO
116159;ZH
116160;VD
116162;TI
116163;ZH
116165;FR
116167;BE
116170;Genève
116171;Genève
116173;Nordwest
116175;Genève
116176;ZH
116177;BS
116178;BE
116181;VD
116183;Genève
116184;AG
116185;AG
116187;VD
116188;BE
116189;BE
116191;ZH
116193;Genève
116195;VD
116197;VD
116198;Genève
116201;ZH
116202;VD
116203;SG
116204;Genève
116205;ZH
116206;NE
116207;VD
116208;FR
116212;VD
116213;BE
116214;BE
116215;Genève
116216;VD
116218;VD
116219;ZH
116220;VD
116221;BE
116224;VD
116226;ZH
116227;ZH
116228;VD
116229;BS
116231;SO
116235;VD
116236;ZH
116237;BE
116238;VD
116240;ZH
116242;VD
116243;FR
116245;ZH
116246;SG
116247;BE
116250;Genève
116252;SG
116253;VD
116256;Genève
116257;BE
116258;SO
116259;Genève
116260;VD
116262;BE
116266;BS
116268;BE
116269;Genève
116270;ZH
116271;BE
116273;BE
116274;Genève
116275;VD
116276;ZH
116277;ZH
116278;ZH
116279;NE
116281;ZH
116283;AG
116285;ZH
116286;VD
116287;TI
116289;SO
116291;BE
116292;BS
116294;VD
116295;ZH
116297;BS
116299;BE
116302;ZH
116303;BE
116304;BE
116306;AG
116307;BE
116309;Genève
116310;ZH
116313;Genève
116314;ZH
116316;BS
116317;Genève
116318;BE
116323;VD
116324;Genève
116329;ZH
116331;FR
116333;TI
116334;VD
116335;Genève
116337;BS
116338;Genève
116340;BE
116341;ZH
116342;VD
116343;BE
116344;NE
116345;BE
116348;ZH
116349;BE
116350;Genève
116353;ZH
116354;BE
116355;FR
116357;VD
116359;Genève
116360;Genève
116363;ZH
116364;VD
116366;ZH
116370;NE
116372;VD
116374;VD
116375;VD
116376;ZH
116379;ZH
116381;ZH
116382;BS
116383;LU
116390;BS
116392;ZH
116394;VD
116396;TI
116397;VD
116398;ZH
116400;ZH
116403;FR
116404;ZH
116405;VD
116408;ZH
116411;SG
116412;VD
116414;ZH
116415;BE
116416;Genève
116417;BE
116420;VD
116421;TI
116423;ZH
116426;FR
116427;FR
116429;ZH
116430;SO
116432;NE
116433;ZH
116434;ZH
116436;Genève
116437;ZH
116438;ZH
116439;LU
116440;TI
116444;ZH
116445;VD
116447;ZH
116449;ZH
116452;JU
116453;ZH
116454;VD
116455;ZH
116459;VD
116460;VD
116462;VD
116470;ZH
116471;ZH
116473;ZH
116475;ZH
116479;SO
116481;JU
116482;FR
116483;BS
116486;BE
116487;TI
116489;ZH
116492;FR
116494;ZH
116495;BE
116496;Genève
116498;ZH
116499;SG
116500;BS
116501;VD
116502;BE
116504;BS
116506;VD
116507;AG
116508;VD
116510;VD
116511;VD
116512;Genève
116513;VD
116515;VD
116517;BS
116518;Genève
116523;TI
116524;Genève
116525;ZH
116527;Genève
116528;ZH
116529;ZH
116530;SG
116531;FR
116532;ZH
116533;VD
116536;VD
116540;BE
116541;Genève
116544;Genève
116545;ZH
116547;Genève
116548;ZH
116550;VD
116551;ZH
116553;VD
116554;VD
116555;BE
116556;VD
116557;ZH
116561;Genève
116562;Genève
116563;ZH
116564;VD
116565;BS
116568;ZH
116569;BS
116570;Genève
116571;BE
116572;Genève
116575;ZH
116576;Genève
116579;ZH
116581;ZH
116585;BE
116587;BS
116588;VD
116589;ZH
116590;VD
116591;Genève
116592;ZH
116593;BE
116594;ZH
116595;Genève
116596;ZH
116597;ZH
116598;Genève
116599;ZH
116601;NE
116603;FR
116605;FR
116608;BE
116609;ZH
116611;ZH
116613;Genève
116614;Genève
116615;NE
116617;ZH
116618;BE
116619;VD
116620;VD
116621;BS
116622;ZH
116624;BS
116625;NE
116626;NE
116627;BE
116630;NE
116632;ZH
116633;Genève
116634;ZH
116635;AG
116636;ZH
116637;TI
116638;VD
116639;ZH
116641;VD
116642;VD
116645;FR
116646;Genève
116647;VD
116649;ZH
116650;ZH
116651;NE
116652;VD
116653;BE
116654;ZH
116655;BE
116657;AG
116662;ZH
116665;VD
116667;VD
116669;ZH
116670;Genève
116671;BS
116673;ZH
116674;TI
116675;ZH
116678;ZH
116679;ZH
116680;ZH
116684;BE
116686;VD
116687;ZH
116688;ZH
116689;VD
116692;ZH
116693;ZH
116694;ZH
116695;VD
116696;ZH
116698;BS
116699;VD
116701;ZH
116702;VS
116703;FR
116705;VD
116706;ZH
116711;VD
116712;VD
116714;ZH
116715;VD
116716;Genève
116717;ZH
116718;AG
116719;ZH
116721;ZH
116722;Genève
116725;ZH
116726;ZH
116729;VD
116731;BS
116733;BE
116736;Genève
116737;VD
116738;Genève
116740;VD
116741;ZH
116742;VD
116745;VD
116746;VD
116749;NE
116750;Genève
116752;VD
116753;ZH
116756;ZH
116758;VD
116759;ZH
116760;Genève
116763;Genève
116765;Genève
116766;ZH
116767;JU
116768;BS
116770;Genève
116774;Genève
116776;ZH
116777;ZH
116778;NE
116780;VD
116782;ZH
116784;Genève
116785;BS
116790;ZH
116794;ZH
116795;ZH
116798;VD
116800;BE
116802;FR
116803;BE
116804;BS
116805;VD
116807;ZH
116808;ZH
116809;ZH
116811;VD
116813;Genève
116814;ZH
116818;
116819;ZH
116823;FR
116825;NE
116826;ZH
116827;ZH
116829;ZH
116831;Genève
116834;ZH
116837;VD
116838;ZH
116839;BS
116840;VD
116842;ZH
116843;Genève
116846;
116848;ZH
116853;Genève
116856;ZH
116858;Genève
116859;VD
116861;ZH
116862;BE
116864;Genève
116868;ZH
116874;VD
116876;FR
116888;NE
116892;BE
116893;VD
116894;BS
116896;VD
116897;Genève
116898;BE
116899;Genève
116900;BS
116901;Genève
116902;Genève
116905;BE
116913;VD
116916;Genève
116917;ZH
116918;BE
116958;FR
116977;VD
116984;NE
116993;BS
116994;TI
116995;ZH
117003;VD
117014;ZH
117016;ZH
117018;ZH
117044;ZH
117045;
117050;Genève
117053;BS
117055;ZH
117059;VD
117060;BE
117066;BE
117069;VD
117072;ZH
117074;BE
117075;Genève
117079;BE
117085;BS
117086;ZH
117091;BS
117092;FR
117093;LU
117094;VD
117097;UR
117106;FR
117107;Genève
117115;VD
117125;VD
117132;
117136;BS
117141;ZH
117142;BS
117143;BE
117147;ZH
117152;NE
117159;BE
117179;ZH
117180;Genève
117181;BS
117182;BS
117183;Genève
117196;FR
117197;BE
117198;NE
117199;BE
117200;ZH
117202;VD
117204;LU
117207;BE
117209;BE
117210;FR
117237;ZH
117239;Genève
117242;ZH
117249;Genève
117250;BE
117256;Lazio
117258;FR
117277;BE
117291;ZH
117308;Genève
117309;SG
117310;ZH
117328;BS
117331;BE
117332;SO
117333;Genève
117334;ZH
117339;VD
117342;ZH
117348;VD
117349;ZH
117350;Genève
117352;ZH
117359;Genève
117360;BS
117361;ZH
117363;ZH
117365;ZH
117368;FR
117370;ZH
117372;ZH
117373;ZH
117374;BE
117376;ZH
117382;VD
117383;BS
117388;ZH
117389;ZH
117392;FR
117393;Genève
117395;TI
117400;Genève
117401;VD
117402;VD
117403;FR
117404;Genève
117405;VD
117407;ZH
117408;VD
117409;VD
117410;VD
117411;NE
117412;VD
117413;VD
117416;VD
117417;BE
117419;BS
117426;ZH
117427;VD
117435;BE
117436;Genève
117438;Genève
117442;Genève
117443;VD
117445;ZH
117446;BE
117447;ZH
117449;ZH
117450;ZH
117454;ZH
117495;FR
117498;BE
117510;VD
117511;VD
117513;ZH
117514;BE
117515;VD
117519;LU
117543;ZH
117547;BS
117548;BS
117549;FR
117557;BS
117563;ZH
117564;ZH
117565;ZH
117568;ZH
117571;BS
117572;BS
117573;VD
117574;BE
117575;Genève
117576;ZH
117577;Genève
117578;BS
117579;ZH
117580;Genève
117581;VD
117582;Genève
117583;Genève
117585;ZH
117586;ZH
117587;VD
117588;VD
117589;VD
117590;BS
117591;ZH
117592;VD
117593;Genève
117594;ZH
117595;VD
117596;Genève
117597;FR
117598;Genève
117599;BS
117600;VD
117601;BS
117602;ZH
117603;BS
117604;ZH
117605;ZH
117606;BE
117607;AG
117608;VD
117609;BE
117610;BS
117611;VD
117613;ZH
117614;ZH
117615;AG
117616;Genève
117617;BE
117618;ZH
117619;ZH
117620;VD
117621;ZH
117622;BS
117624;BS
117625;ZH
117626;ZH
117627;BS
117628;BE
117630;BE
117633;Genève
117634;VD
117637;VD
117638;ZH
117639;ZH
117641;Genève
117642;AG
117643;ZH
117644;ZH
117645;FR
117647;UR
117648;BE
117649;UR
117650;VD
117651;FR
117653;BS
117654;Genève
117655;VD
117656;BS
117657;FR
117658;ZH
117661;BE
117662;VD
117663;ZH
117664;ZH
117665;VD
117666;VD
117668;VD
117670;VD
117671;AG
117672;ZH
117673;VD
117674;Genève
117675;ZH
117676;NE
117677;ZH
117679;VD
117681;BS
117682;ZH
117683;ZH
117684;FR
117685;VD
117686;VD
117691;VD
117692;ZH
117694;VD
117696;AG
117698;Genève
117699;BE
117700;ZH
117701;FR
117703;BS
117706;VD
117707;ZH
117708;Genève
117711;BE
117712;Genève
117714;Genève
117715;ZH
117716;BE
117717;VD
117719;VD
117720;NE
117721;BS
117722;BE
117723;FR
117725;BE
117729;ZH
117731;NE
117732;BE
117733;ZH
117734;Genève
117736;ZH
117737;NE
117740;FR
117742;VD
117743;VD
117744;ZH
117745;BS
117746;BE
117748;VD
117750;VD
117752;VD
117753;ZH
117754;ZH
117755;FR
117756;ZH
117757;ZH
117760;ZH
117761;ZH
117762;FR
117763;ZH
117764;BE
117765;ZH
117766;BS
117768;ZH
117770;Genève
117771;ZH
117772;ZH
117778;ZH
117779;BE
117780;Genève
117782;ZH
117783;SO
117787;JU
117789;ZH
117790;ZH
117792;VD
117796;BE
117798;Genève
117800;BS
117802;BS
117803;ZH
117804;VD
117806;ZH
117807;ZH
117808;ZH
117810;BS
117812;BE
117813;BS
117815;ZH
117816;BS
117817;BE
117818;Genève
117819;FR
117820;FR
117821;TI
117822;ZH
117823;VD
117824;VD
117829;ZH
117830;JU
117831;TX
117833;BE
117835;BE
117839;NE
117840;BE
117841;FR
117843;NE
117844;ZH
117845;ZH
117847;ZH
117848;BE
117849;BE
117851;VD
117853;ZH
117854;Genève
117855;BE
117857;BS
117858;VD
117859;BS
117860;NE
117861;ZH
117864;ZH
117865;ZH
117869;JU
117872;Genève
117873;ZH
117874;TI
117875;Genève
117877;Genève
117880;BS
117881;VD
117882;ZH
117884;VD
117885;Genève
117889;ZH
117891;FR
117893;BS
117897;BS
117898;VD
117901;Genève
117902;SG
117905;ZH
117906;ZH
117907;Genève
117908;BE
117909;VD
117910;BE
117911;ZH
117913;ZH
117914;VD
117915;Genève
117917;ZH
117919;VD
117920;VD
117921;ZH
117923;BS
117925;Genève
117926;ZH
117928;FR
117929;VD
117930;NE
117933;ZH
117934;VD
117935;BS
117938;NE
117940;ZH
117941;ZH
117942;Genève
117944;Genève
117946;ZH
117950;BS
117951;VD
117953;ZH
117954;TI
117956;VD
117959;ZH
117961;SO
117962;VD
117964;VD
117966;ZH
117968;SO
117969;ZH
117970;BS
117971;BE
117972;SO
117973;ZH
117975;VD
117978;ZH
117979;ZH
117981;ZH
117982;ZH
117984;BS
117985;BE
117987;ZH
117988;Genève
117989;BS
117992;ZH
117994;TI
117995;ZH
117996;BE
117997;NE
117998;ZH
117999;ZH
118000;ZH
118001;ZH
118002;ZH
118004;FR
118006;VD
118007;BE
118008;ZH
118009;ZH
118010;ZH
118011;ZH
118012;ZH
118014;NE
118016;TI
118017;ZH
118018;SG
118019;ZH
118021;ZH
118022;Genève
118023;BE
118024;ZH
118025;FR
118028;ZH
118029;Genève
118030;ZH
118031;NE
118034;ZH
118035;ZH
118036;ZH
118038;BE
118039;BE
118040;JU
118041;FR
118043;NE
118045;ZH
118046;Genève
118048;TI
118049;VD
118050;VD
118053;ZH
118054;SO
118055;FR
118057;VD
118059;ZH
118060;ZH
118062;NE
118063;ZH
118065;BE
118066;
118067;VD
118068;SO
118069;ZH
118071;TI
118076;VD
118077;VD
118078;VD
118079;VD
118080;VD
118081;
118083;JU
118084;BE
118087;ZH
118088;Genève
118089;AG
118090;ZH
118092;BS
118093;VD
118097;BE
118098;BS
118103;ZH
118104;LU
118105;VD
118106;ZH
118107;SO
118108;ZH
118111;ZH
118112;BE
118113;TI
118114;SO
118117;ZH
118118;ZH
118119;ZH
118125;Genève
118127;ZH
118128;ZH
118130;NE
118132;ZH
118137;Genève
118144;BS
118145;ZH
118147;VD
118148;VD
118149;SO
118150;ZH
118151;BE
118152;BE
118156;VD
118157;JU
118158;ZH
118160;ZH
118161;JU
118163;AG
118165;ZH
118166;ZH
118167;BS
118171;Genève
118172;FR
118174;VD
118175;ZH
118176;BS
118181;ZH
118184;ZH
118185;FR
118186;BS
118191;VD
118192;Genève
118193;VD
118194;VD
118196;Genève
118199;BE
118200;ZH
118201;ZH
118202;ZH
118203;ZH
118205;BE
118206;VD
118209;VD
118210;VD
118211;ZH
118212;BS
118213;VD
118214;ZH
118218;BS
118219;BE
118220;Genève
118221;ZH
118222;VD
118226;GR
118228;Genève
118230;VD
118231;Genève
118232;Genève
118236;ZH
118238;VD
118239;VD
118243;ZH
118245;Genève
118247;BE
118248;Genève
118249;BS
118254;ZH
118256;ZH
118261;BS
118266;VD
118267;Genève
118270;BE
118272;ZH
118274;VD
118275;Genève
118276;BE
118279;ZH
118282;VD
118283;BS
118284;ZH
118290;BS
118293;BE
118296;Genève
118301;FR
118304;Genève
118306;BS
118307;ZH
118308;VD
118309;Genève
118312;BE
118314;BE
118315;Genève
118316;FR
118318;BS
118320;BE
118321;ZH
118324;BE
118326;Genève
118330;BS
118331;BS
118332;ZH
118333;BS
118334;ZH
118336;VS
118340;TI
118347;VD
118349;BS
118351;AG
118352;BS
118353;ZH
118356;ZH
118357;FR
118361;ZH
118362;Genève
118369;BE
118373;VD
118375;Genève
118377;BS
118379;BS
118380;BS
118381;BS
118385;Genève
118386;Genève
118388;BS
118389;FR
118390;BE
118391;ZH
118392;ZH
118393;Genève
118394;BE
118395;BE
118396;ZH
118400;NE
118402;ZH
118403;BE
118404;BS
118418;Genève
118419;VD
118420;BE
118421;VD
118424;BE
118425;SG
118427;BS
118432;VD
118456;BS
118464;BE
118468;BS
118471;VD
118472;FR
118473;BE
118481;NE
118483;ZH
118495;ZH
118515;AG
118516;TI
118517;ZH
118518;FR
118520;BS
118530;ZH
118531;BS
118532;ZH
118533;ZH
118538;Genève
118547;VD
118576;ZH
118581;BS
118587;BS
118594;VD
118600;BE
118601;BS
118603;VD
118606;Genève
118607;VD
118609;FR
118610;FR
118614;BS
118615;VD
118617;ZH
118620;BS
118621;ZH
118623;FR
118625;Genève
118626;Genève
118627;VD
118628;BE
118629;VD
118630;NE
118632;NE
118633;ZH
118634;VD
118635;ZH
118637;BE
118638;Genève
